-12.221	-1.8405	8.5401	18.921	31.236	45.485	59.735	78.496	83.351	88.205	92.604	94.558	96.512	98.466	100.42	102.37	103.84	105.31	107.33	109.91	112.49	114.16	115.83	117.47	119.08	120.68	122.13	123.59	125.04	126.49	127.94	128.34	128.74	129.13	129.53	129.93	130.32	130.71	131.1	131.49	131.88	132.28	132.67	133.06	133.45	133.84	134.23	134.63	135.02	135.41	135.8	136.19	136.58	136.98	137.37	137.76	138.15	138.54	138.93	139.32	139.71	140.1	140.49	140.89	141.28	141.67	142.06	142.45	142.84	143.23	143.62	144.01	144.4	144.79	145.18	145.57	145.76	145.96	146.15	146.34	146.53	146.72	146.92	147.11	147.3	147.49
-12.255	-1.8746	8.5053	18.885	31.195	45.435	59.674	78.44	83.303	88.166	92.584	94.541	96.498	98.455	100.41	102.37	103.84	105.32	107.34	109.93	112.51	114.18	115.85	117.49	119.1	120.7	122.15	123.6	125.05	126.5	127.95	128.35	128.75	129.14	129.54	129.94	130.33	130.72	131.11	131.51	131.9	132.29	132.68	133.07	133.47	133.86	134.25	134.64	135.03	135.43	135.82	136.21	136.6	136.99	137.39	137.78	138.17	138.56	138.95	139.34	139.73	140.12	140.51	140.91	141.3	141.69	142.08	142.47	142.86	143.25	143.64	144.03	144.42	144.81	145.2	145.59	145.79	145.98	146.17	146.36	146.55	146.75	146.94	147.13	147.32	147.51
-12.288	-1.9087	8.4706	18.85	31.155	45.384	59.614	78.385	83.255	88.126	92.565	94.524	96.484	98.444	100.4	102.36	103.84	105.33	107.36	109.94	112.53	114.2	115.88	117.51	119.12	120.72	122.17	123.62	125.07	126.52	127.96	128.36	128.76	129.16	129.56	129.95	130.34	130.74	131.13	131.52	131.91	132.3	132.7	133.09	133.48	133.87	134.27	134.66	135.05	135.44	135.83	136.23	136.62	137.01	137.4	137.8	138.19	138.58	138.97	139.36	139.75	140.14	140.53	140.93	141.32	141.71	142.1	142.49	142.88	143.27	143.66	144.05	144.44	144.83	145.23	145.62	145.81	146	146.19	146.38	146.58	146.77	146.96	147.15	147.34	147.53
-12.322	-1.9429	8.4359	18.815	31.114	45.334	59.554	78.329	83.208	88.087	92.545	94.508	96.47	98.432	100.39	102.36	103.85	105.33	107.37	109.96	112.54	114.22	115.9	117.54	119.14	120.74	122.19	123.63	125.08	126.53	127.98	128.37	128.77	129.17	129.57	129.97	130.36	130.75	131.14	131.54	131.93	132.32	132.71	133.1	133.5	133.89	134.28	134.67	135.07	135.46	135.85	136.24	136.64	137.03	137.42	137.81	138.21	138.6	138.99	139.38	139.77	140.16	140.55	140.95	141.34	141.73	142.12	142.51	142.9	143.29	143.68	144.07	144.46	144.86	145.25	145.64	145.83	146.02	146.21	146.4	146.6	146.79	146.98	147.17	147.36	147.56
-12.355	-1.977	8.4012	18.779	31.073	45.283	59.493	78.273	83.16	88.047	92.526	94.491	96.456	98.421	100.39	102.35	103.85	105.34	107.39	109.97	112.56	114.24	115.92	117.56	119.16	120.76	122.2	123.65	125.09	126.54	127.99	128.38	128.78	129.18	129.58	129.98	130.37	130.76	131.16	131.55	131.94	132.33	132.73	133.12	133.51	133.9	134.3	134.69	135.08	135.48	135.87	136.26	136.65	137.05	137.44	137.83	138.22	138.62	139.01	139.4	139.79	140.18	140.57	140.96	141.36	141.75	142.14	142.53	142.92	143.31	143.7	144.1	144.49	144.88	145.27	145.66	145.85	146.04	146.23	146.43	146.62	146.81	147	147.19	147.39	147.58
-12.389	-2.0111	8.3665	18.744	31.033	45.233	59.433	78.217	83.112	88.008	92.506	94.474	96.442	98.409	100.38	102.34	103.85	105.35	107.4	109.99	112.58	114.26	115.94	117.58	119.18	120.78	122.22	123.67	125.11	126.55	128	128.4	128.8	129.19	129.59	129.99	130.39	130.78	131.17	131.56	131.96	132.35	132.74	133.13	133.53	133.92	134.31	134.71	135.1	135.49	135.88	136.28	136.67	137.06	137.46	137.85	138.24	138.63	139.03	139.42	139.81	140.2	140.59	140.98	141.38	141.77	142.16	142.55	142.94	143.33	143.72	144.12	144.51	144.9	145.29	145.68	145.87	146.06	146.26	146.45	146.64	146.83	147.02	147.21	147.41	147.6
-12.422	-2.0453	8.3318	18.709	30.992	45.183	59.373	78.161	83.065	87.968	92.487	94.457	96.428	98.398	100.37	102.34	103.85	105.36	107.41	110.01	112.6	114.28	115.96	117.6	119.2	120.8	122.24	123.68	125.12	126.57	128.01	128.41	128.81	129.21	129.61	130.01	130.4	130.79	131.19	131.58	131.97	132.36	132.76	133.15	133.54	133.94	134.33	134.72	135.12	135.51	135.9	136.3	136.69	137.08	137.47	137.87	138.26	138.65	139.04	139.44	139.83	140.22	140.61	141	141.4	141.79	142.18	142.57	142.96	143.35	143.75	144.14	144.53	144.92	145.31	145.7	145.9	146.09	146.28	146.47	146.66	146.85	147.04	147.24	147.43	147.62
-12.456	-2.0794	8.2971	18.674	30.952	45.132	59.313	78.105	83.017	87.928	92.467	94.44	96.413	98.387	100.36	102.33	103.85	105.37	107.43	110.02	112.62	114.3	115.98	117.62	119.22	120.82	122.26	123.7	125.14	126.58	128.02	128.42	128.82	129.22	129.62	130.02	130.41	130.81	131.2	131.59	131.99	132.38	132.77	133.17	133.56	133.95	134.34	134.74	135.13	135.53	135.92	136.31	136.71	137.1	137.49	137.89	138.28	138.67	139.06	139.46	139.85	140.24	140.63	141.02	141.42	141.81	142.2	142.59	142.98	143.38	143.77	144.16	144.55	144.94	145.33	145.73	145.92	146.11	146.3	146.49	146.68	146.87	147.07	147.26	147.45	147.64
-12.489	-2.1135	8.2623	18.638	30.911	45.082	59.252	78.05	82.969	87.889	92.447	94.423	96.399	98.375	100.35	102.33	103.85	105.38	107.44	110.04	112.64	114.32	116.01	117.65	119.24	120.83	122.27	123.71	125.15	126.59	128.03	128.43	128.83	129.23	129.63	130.03	130.43	130.82	131.21	131.61	132	132.39	132.79	133.18	133.57	133.97	134.36	134.75	135.15	135.54	135.94	136.33	136.72	137.12	137.51	137.9	138.3	138.69	139.08	139.47	139.87	140.26	140.65	141.04	141.44	141.83	142.22	142.61	143	143.4	143.79	144.18	144.57	144.96	145.36	145.75	145.94	146.13	146.32	146.51	146.7	146.9	147.09	147.28	147.47	147.66
-12.523	-2.1477	8.2276	18.603	30.871	45.031	59.192	77.994	82.922	87.849	92.428	94.407	96.385	98.364	100.34	102.32	103.86	105.39	107.46	110.06	112.65	114.34	116.03	117.67	119.26	120.85	122.29	123.73	125.17	126.6	128.04	128.44	128.84	129.24	129.65	130.05	130.44	130.83	131.23	131.62	132.01	132.41	132.8	133.2	133.59	133.98	134.38	134.77	135.16	135.56	135.95	136.35	136.74	137.13	137.53	137.92	138.31	138.71	139.1	139.49	139.89	140.28	140.67	141.06	141.46	141.85	142.24	142.63	143.03	143.42	143.81	144.2	144.59	144.99	145.38	145.77	145.96	146.15	146.34	146.53	146.73	146.92	147.11	147.3	147.49	147.68
